Date,Price,PE,PB,ROE,ROA
23-Jul,149.9,15.7452,1.5181,10.2607,1.0176
30-Jul,149.1,15.6805,1.5109,10.2385,1.0192
6-Aug,146.9,15.8658,1.5099,10.1327,0.9959
13-Aug,147.5,15.8153,1.5148,10.1631,0.9965
20-Aug,143.8,15.6519,1.4755,10.0294,0.997
27-Aug,140.9,15.3186,1.4444,10.0413,0.9976
3-Sep,140.2,15.3197,1.4572,10.1435,1.0129
10-Sep,139.9,15.2705,1.4531,10.1582,1.0136
17-Sep,136.6,14.8943,1.4178,10.1728,1.0143
24-Sep,132.1,14.3882,1.3701,10.1874,1.015
1-Oct,133.6,14.5383,1.3847,10.202,1.0158
8-Oct,141.8,15.4116,1.4687,10.2166,1.0165
15-Oct,148.3,15.8958,1.5143,10.2661,1.0017
22-Oct,145.8,15.6053,1.4874,10.2813,1.0022
29-Oct,148,15.8179,1.5085,10.2938,1.0028
5-Nov,147.7,15.7631,1.5041,10.3088,1.0034
12-Nov,144.2,15.0306,1.4671,10.3239,1.004
19-Nov,143.2,14.8839,1.4556,10.3389,1.0045
26-Nov,143,14.8349,1.4522,10.3539,1.0051
3-Dec,142.9,14.7964,1.4499,10.3689,1.0057
10-Dec,145.3,15.0164,1.4729,10.3839,1.0063
17-Dec,143.8,14.8304,1.4563,10.3989,1.0068
24-Dec,143.8,14.8024,1.4547,10.4139,1.0074
31-Dec,142.7,14.6615,1.4426,10.429,1.008
7-Jan,151.6,15.5348,1.5311,10.4443,1.0093
14-Jan,157.3,16.4374,1.5918,10.2109,1.0106
21-Jan,155.9,16.2966,1.5809,10.239,1.0546
28-Jan,155.9,16.246,1.58,10.2554,1.0568
4-Feb,159.2,16.5385,1.6126,10.2717,1.0591
11-Feb,168,17.3988,1.7008,10.2881,1.0613
18-Feb,166,17.2726,1.6782,10.4058,1.0739
25-Feb,148.3,17.0297,1.5343,9.6228,0.9592
4-Mar,140.9,16.3191,1.4578,9.5883,0.9619
11-Mar,140.3,16.1723,1.4507,9.6258,0.9645
18-Mar,146,16.7498,1.5086,9.6633,0.9672
25-Mar,151,17.3751,1.5593,9.7008,0.9698
1-Apr,152.5,17.4435,1.5852,9.5025,0.9348
8-Apr,150.8,16.8767,1.5665,9.6905,0.9376
